r,z,pressure,ne
,,3.0797,3.33E+15
,,3.0797,2.07E+16
,,3.0797,2.07E+16
,,3.0797,5.43E+15
,,3.0797,2.06E+16
,,3.0797,6.57E+15
,,3.0797,2.05E+16
,,3.0797,2.02E+16
,,3.0797,2.00E+16
,,3.0797,1.96E+16
,,3.0797,1.91E+16
,,3.0797,1.85E+16
,,3.0797,1.78E+16
,,3.0797,1.70E+16
,,3.0797,1.60E+16
,,3.0797,1.50E+16
,,3.0797,1.39E+16
,,3.0797,1.27E+16
,,3.0797,1.14E+16
,,3.0797,1.02E+16
,,3.0797,8.95E+15
,,3.0797,7.72E+15
,,3.0797,4.36E+15
,,3.0797,6.88E+14
,,3.0797,1.25E+15
,,3.0797,2.64E+16
,,3.0797,2.72E+16
,,3.0797,2.80E+16
,,3.0797,2.43E+15
,,3.0797,2.84E+16
,,3.0797,3.72E+15
,,3.0797,2.98E+16
,,3.0797,3.04E+16
,,3.0797,3.06E+16
,,3.0797,5.09E+15
,,3.0797,3.07E+16
,,3.0797,3.07E+16
,,3.0797,8.19E+15
,,3.0797,3.06E+16
,,3.0797,9.87E+15
,,3.0797,3.04E+16
,,3.0797,3.01E+16
,,3.0797,2.97E+16
,,3.0797,2.91E+16
,,3.0797,2.84E+16
,,3.0797,2.75E+16
,,3.0797,2.64E+16
,,3.0797,2.52E+16
,,3.0797,2.38E+16
,,3.0797,2.23E+16
,,3.0797,2.06E+16
,,3.0797,1.88E+16
,,3.0797,1.70E+16
,,3.0797,1.52E+16
,,3.0797,1.34E+16
,,3.0797,1.16E+16
,,3.0797,6.62E+15
,,3.0797,3.68E+16
,,3.0797,3.86E+16
,,3.0797,3.89E+16
,,3.0797,3.93E+16
,,3.0797,4.00E+16
,,3.0797,4.14E+16
,,3.0797,4.16E+16
,,3.0797,4.22E+16
,,3.0797,4.27E+16
,,3.0797,4.36E+16
,,3.0797,1.49E+16
,,3.0797,4.50E+16
,,3.0797,4.21E+16
,,3.0797,4.50E+16
,,3.0797,3.56E+16
,,3.0797,3.75E+16
,,3.0797,3.35E+16
,,3.0797,3.95E+16
,,3.0797,3.10E+16
,,3.0797,4.12E+16
,,3.0797,2.85E+16
,,3.0797,4.50E+16
,,3.0797,1.76E+16
,,3.0797,2.04E+16
,,3.0797,2.59E+16
,,3.0797,2.33E+16
,,3.0797,1.28E+16
,,3.0797,6.45E+15
,,3.0797,1.07E+16
,,3.0797,4.74E+16
,,3.0797,8.60E+15
,,3.0797,4.72E+15
,,3.0797,5.58E+16
,,3.0797,1.97E+15
,,3.0797,5.79E+16
,,3.0797,3.39E+15
,,3.0797,6.02E+16
,,3.0797,6.95E+14
,,3.0797,6.07E+16
,,3.0797,7.48E+14
,,3.0797,6.24E+16
,,3.0797,2.04E+16
,,3.0797,8.31E+14
,,3.0797,6.50E+16
,,3.0797,6.55E+16
,,3.0797,1.74E+16
,,3.0797,9.61E+14
,,3.0797,6.32E+16
,,3.0797,6.66E+16
,,3.0797,6.45E+16
,,3.0797,6.73E+16
,,3.0797,5.21E+16
,,3.0797,5.51E+16
,,3.0797,6.24E+16
,,3.0797,4.91E+16
,,3.0797,5.83E+16
,,3.0797,4.56E+16
,,3.0797,6.09E+16
,,3.0797,6.74E+16
,,3.0797,6.69E+16
,,3.0797,2.98E+16
,,3.0797,4.21E+16
,,3.0797,3.81E+16
,,3.0797,2.59E+16
,,3.0797,3.41E+16
,,3.0797,6.87E+16
,,3.0797,1.16E+15
,,3.0797,1.56E+16
,,3.0797,1.50E+15
,,3.0797,1.36E+16
,,3.0797,8.23E+16
,,3.0797,1.12E+16
,,3.0797,3.08E+15
,,3.0797,9.37E+16
,,3.0797,3.39E+16
,,3.0797,9.78E+16
,,3.0797,9.80E+16
,,3.0797,9.20E+16
,,3.0797,9.42E+16
,,3.0797,7.40E+16
,,3.0797,7.87E+16
,,3.0797,9.96E+16
,,3.0797,6.94E+16
,,3.0797,8.37E+16
,,3.0797,9.07E+16
,,3.0797,8.76E+16
,,3.0797,6.45E+16
,,3.0797,1.01E+17
,,3.0797,5.90E+16
,,3.0797,5.31E+16
,,3.0797,4.71E+16
,,3.0797,1.01E+17
,,3.0797,9.97E+16
,,3.0797,1.03E+17
,,3.0797,2.52E+16
,,3.0797,8.58E+15
,,3.0797,4.22E+16
,,3.0797,1.04E+17
,,3.0797,1.03E+17
,,3.0797,3.09E+16
,,3.0797,1.05E+17
,,3.0797,1.08E+17
,,3.0797,7.17E+14
,,3.0797,8.45E+14
,,3.0797,1.04E+15
,,3.0797,1.33E+15
,,3.0797,5.80E+15
,,3.0797,1.78E+15
,,3.0797,1.24E+17
,,3.0797,2.39E+16
,,3.0797,1.89E+16
,,3.0797,2.99E+15
,,3.0797,1.39E+17
,,3.0797,1.40E+17
,,3.0797,1.04E+17
,,3.0797,1.36E+17
,,3.0797,1.11E+17
,,3.0797,1.33E+17
,,3.0797,1.18E+17
,,3.0797,1.43E+17
,,3.0797,1.57E+16
,,3.0797,1.39E+17
,,3.0797,9.72E+16
,,3.0797,1.30E+17
,,3.0797,1.25E+17
,,3.0797,6.30E+16
,,3.0797,1.43E+17
,,3.0797,8.13E+16
,,3.0797,9.02E+16
,,3.0797,1.46E+17
,,3.0797,7.28E+16
,,3.0797,1.47E+17
,,3.0797,5.59E+16
,,3.0797,7.27E+14
,,3.0797,9.74E+14
,,3.0797,5.78E+15
,,3.0797,1.35E+15
,,3.0797,1.53E+17
,,3.0797,1.54E+17
,,3.0797,1.08E+16
,,3.0797,5.09E+16
,,3.0797,1.60E+17
,,3.0797,1.61E+17
,,3.0797,1.61E+17
,,3.0797,4.46E+16
,,3.0797,1.66E+17
,,3.0797,2.66E+15
,,3.0797,3.73E+16
,,3.0797,1.80E+17
,,3.0797,3.13E+16
,,3.0797,7.48E+14
,,3.0797,7.64E+15
,,3.0797,2.54E+16
,,3.0797,1.96E+17
,,3.0797,9.30E+16
,,3.0797,1.84E+16
,,3.0797,1.41E+17
,,3.0797,1.83E+17
,,3.0797,1.99E+17
,,3.0797,1.70E+17
,,3.0797,1.18E+17
,,3.0797,1.31E+17
,,3.0797,1.94E+17
,,3.0797,1.97E+17
,,3.0797,1.78E+17
,,3.0797,1.53E+17
,,3.0797,1.90E+17
,,3.0797,1.63E+17
,,3.0797,2.03E+17
,,3.0797,2.32E+15
,,3.0797,2.07E+17
,,3.0797,2.04E+17
,,3.0797,1.09E+17
,,3.0797,8.39E+16
,,3.0797,1.36E+16
,,3.0797,7.43E+16
,,3.0797,2.16E+17
,,3.0797,2.15E+17
,,3.0797,2.18E+17
,,3.0797,6.35E+16
,,3.0797,2.19E+17
,,3.0797,7.97E+15
,,3.0797,7.48E+14
,,3.0797,2.26E+17
,,3.0797,4.36E+16
,,3.0797,5.51E+16
,,3.0797,1.89E+16
,,3.0797,2.33E+17
,,3.0797,2.66E+16
,,3.0797,4.48E+15
,,3.0797,3.77E+16
,,3.0797,1.23E+16
,,3.0797,2.51E+17
,,3.0797,7.28E+14
,,3.0797,1.34E+15
,,3.0797,2.48E+15
,,3.0797,7.09E+16
,,3.0797,1.15E+17
,,3.0797,2.29E+16
,,3.0797,2.62E+17
,,3.0797,2.64E+17
,,3.0797,1.91E+17
,,3.0797,1.47E+17
,,3.0797,2.36E+17
,,3.0797,1.30E+17
,,3.0797,2.44E+17
,,3.0797,2.17E+17
,,3.0797,1.63E+17
,,3.0797,2.56E+17
,,3.0797,2.27E+17
,,3.0797,2.60E+17
,,3.0797,1.78E+17
,,3.0797,2.52E+17
,,3.0797,2.06E+17
,,3.0797,5.20E+16
,,3.0797,2.71E+17
,,3.0797,2.69E+17
,,3.0797,6.93E+15
,,3.0797,2.72E+17
,,3.0797,8.59E+16
,,3.0797,1.02E+17
,,3.0797,2.76E+17
,,3.0797,2.78E+17
,,3.0797,2.79E+17
,,3.0797,3.23E+16
,,3.0797,6.47E+16
,,3.0797,1.41E+16
,,3.0797,3.94E+15
,,3.0797,2.60E+15
,,3.0797,1.74E+15
,,3.0797,1.10E+15
,,3.0797,7.18E+14
,,3.0797,4.38E+16
,,3.0797,2.88E+17
,,3.0797,8.01E+16
,,3.0797,2.95E+17
,,3.0797,5.85E+16
,,3.0797,2.34E+16
,,3.0797,2.96E+17
,,3.0797,2.96E+17
,,3.0797,2.93E+17
,,3.0797,2.89E+17
,,3.0797,2.98E+17
,,3.0797,2.84E+17
,,3.0797,2.78E+17
,,3.0797,2.70E+17
,,3.0797,2.60E+17
,,3.0797,2.49E+17
,,3.0797,2.36E+17
,,3.0797,2.22E+17
,,3.0797,2.07E+17
,,3.0797,1.91E+17
,,3.0797,1.73E+17
,,3.0797,3.00E+17
,,3.0797,1.56E+17
,,3.0797,3.00E+17
,,3.0797,1.21E+17
,,3.0797,1.39E+17
,,3.0797,3.01E+17
,,3.0797,1.05E+17
,,3.0797,7.61E+15
,,3.0797,9.28E+16
,,3.0797,7.24E+16
,,3.0797,3.06E+17
,,3.0797,4.78E+16
,,3.0797,3.29E+16
,,3.0797,3.08E+17
,,3.0797,3.09E+17
,,3.0797,1.32E+16
,,3.0797,3.10E+17
,,3.0797,5.20E+15
,,3.0797,3.57E+15
,,3.0797,1.05E+15
,,3.0797,7.06E+14
,,3.0797,2.42E+15
,,3.0797,1.60E+15
,,3.0797,6.17E+16
,,3.0797,8.72E+16
,,3.0797,3.15E+17
,,3.0797,3.14E+17
,,3.0797,3.17E+17
,,3.0797,3.12E+17
,,3.0797,3.08E+17
,,3.0797,3.03E+17
,,3.0797,2.97E+17
,,3.0797,2.89E+17
,,3.0797,2.80E+17
,,3.0797,1.19E+17
,,3.0797,2.69E+17
,,3.0797,2.56E+17
,,3.0797,2.42E+17
,,3.0797,2.26E+17
,,3.0797,2.10E+17
,,3.0797,3.18E+17
,,3.0797,1.73E+17
,,3.0797,1.92E+17
,,3.0797,3.19E+17
,,3.0797,1.55E+17
,,3.0797,1.38E+17
,,3.0797,2.16E+16
,,3.0797,3.19E+17
,,3.0797,3.19E+17
,,3.0797,1.03E+17
,,3.0797,4.69E+16
,,3.0797,7.71E+16
,,3.0797,8.61E+15
,,3.0797,3.25E+17
,,3.0797,3.26E+17
,,3.0797,3.26E+17
,,3.0797,3.26E+17
,,3.0797,3.26E+17
,,3.0797,3.13E+16
,,3.0797,3.25E+17
,,3.0797,9.15E+16
,,3.0797,1.16E+17
,,3.0797,3.24E+17
,,3.0797,5.57E+15
,,3.0797,1.05E+15
,,3.0797,6.91E+14
,,3.0797,3.79E+15
,,3.0797,2.52E+15
,,3.0797,1.66E+15
,,3.0797,6.35E+16
,,3.0797,1.38E+16
,,3.0797,3.22E+17
,,3.0797,1.31E+17
,,3.0797,3.19E+17
,,3.0797,3.14E+17
,,3.0797,3.08E+17
,,3.0797,3.01E+17
,,3.0797,2.92E+17
,,3.0797,2.82E+17
,,3.0797,2.69E+17
,,3.0797,2.56E+17
,,3.0797,1.68E+17
,,3.0797,2.41E+17
,,3.0797,2.24E+17
,,3.0797,2.06E+17
,,3.0797,1.87E+17
,,3.0797,1.51E+17
,,3.0797,3.29E+17
,,3.0797,3.30E+17
,,3.0797,3.30E+17
,,3.0797,3.30E+17
,,3.0797,1.05E+17
,,3.0797,4.49E+16
,,3.0797,2.17E+16
,,3.0797,7.92E+16
,,3.0797,3.28E+17
,,3.0797,3.28E+17
,,3.0797,1.20E+17
,,3.0797,1.61E+17
,,3.0797,3.26E+17
,,3.0797,3.29E+17
,,3.0797,1.37E+17
,,3.0797,3.30E+17
,,3.0797,8.62E+15
,,3.0797,3.22E+17
,,3.0797,3.30E+17
,,3.0797,3.30E+17
,,3.0797,3.30E+17
,,3.0797,3.18E+17
,,3.0797,3.12E+17
,,3.0797,3.05E+17
,,3.0797,2.97E+17
,,3.0797,2.87E+17
,,3.0797,2.76E+17
,,3.0797,2.14E+17
,,3.0797,2.63E+17
,,3.0797,2.49E+17
,,3.0797,9.28E+16
,,3.0797,2.33E+17
,,3.0797,1.76E+17
,,3.0797,3.06E+16
,,3.0797,6.34E+16
,,3.0797,1.34E+16
,,3.0797,5.68E+15
,,3.0797,1.04E+15
,,3.0797,6.74E+14
,,3.0797,3.86E+15
,,3.0797,2.56E+15
,,3.0797,1.66E+15
,,3.0797,1.50E+17
,,3.0797,1.95E+17
,,3.0797,3.26E+17
,,3.0797,1.07E+17
,,3.0797,3.27E+17
,,3.0797,3.27E+17
,,3.0797,3.28E+17
,,3.0797,3.28E+17
,,3.0797,1.93E+16
,,3.0797,7.87E+16
,,3.0797,1.22E+17
,,3.0797,4.58E+16
,,3.0797,3.22E+17
,,3.0797,1.58E+17
,,3.0797,3.17E+17
,,3.0797,1.40E+17
,,3.0797,3.13E+17
,,3.0797,3.08E+17
,,3.0797,3.02E+17
,,3.0797,2.95E+17
,,3.0797,3.22E+17
,,3.0797,2.86E+17
,,3.0797,2.75E+17
,,3.0797,2.63E+17
,,3.0797,2.50E+17
,,3.0797,2.35E+17
,,3.0797,2.20E+17
,,3.0797,2.04E+17
,,3.0797,1.76E+17
,,3.0797,9.12E+16
,,3.0797,3.21E+17
,,3.0797,3.21E+17
,,3.0797,8.35E+15
,,3.0797,3.22E+17
,,3.0797,3.22E+17
,,3.0797,3.18E+17
,,3.0797,1.88E+17
,,3.0797,5.57E+15
,,3.0797,1.02E+15
,,3.0797,6.56E+14
,,3.0797,3.78E+15
,,3.0797,2.50E+15
,,3.0797,1.63E+15
,,3.0797,1.28E+16
,,3.0797,3.12E+16
,,3.0797,6.22E+16
,,3.0797,1.04E+17
,,3.0797,3.11E+17
,,3.0797,3.12E+17
,,3.0797,3.12E+17
,,3.0797,3.12E+17
,,3.0797,1.23E+17
,,3.0797,1.40E+17
,,3.0797,3.05E+17
,,3.0797,1.57E+17
,,3.0797,2.85E+17
,,3.0797,2.77E+17
,,3.0797,2.91E+17
,,3.0797,2.97E+17
,,3.0797,3.06E+17
,,3.0797,2.68E+17
,,3.0797,3.01E+17
,,3.0797,2.57E+17
,,3.0797,2.45E+17
,,3.0797,2.32E+17
,,3.0797,7.49E+16
,,3.0797,2.17E+17
,,3.0797,1.87E+16
,,3.0797,2.02E+17
,,3.0797,3.06E+17
,,3.0797,1.73E+17
,,3.0797,1.87E+17
,,3.0797,4.53E+16
,,3.0797,8.72E+16
,,3.0797,7.98E+15
,,3.0797,3.00E+17
,,3.0797,3.00E+17
,,3.0797,5.87E+16
,,3.0797,1.21E+16
,,3.0797,5.24E+15
,,3.0797,9.77E+14
,,3.0797,6.37E+14
,,3.0797,3.56E+15
,,3.0797,2.37E+15
,,3.0797,1.55E+15
,,3.0797,2.72E+16
,,3.0797,2.95E+17
,,3.0797,2.91E+17
,,3.0797,1.05E+17
,,3.0797,1.21E+17
,,3.0797,2.88E+17
,,3.0797,9.00E+16
,,3.0797,1.37E+17
,,3.0797,2.86E+17
,,3.0797,2.84E+17
,,3.0797,2.53E+17
,,3.0797,2.61E+17
,,3.0797,2.44E+17
,,3.0797,2.81E+17
,,3.0797,2.67E+17
,,3.0797,2.73E+17
,,3.0797,2.33E+17
,,3.0797,2.77E+17
,,3.0797,2.21E+17
,,3.0797,1.52E+17
,,3.0797,2.08E+17
,,3.0797,1.95E+17
,,3.0797,6.59E+16
,,3.0797,2.86E+17
,,3.0797,1.81E+17
,,3.0797,1.66E+17
,,3.0797,7.60E+16
,,3.0797,1.74E+16
,,3.0797,4.31E+16
,,3.0797,2.77E+17
,,3.0797,2.75E+17
,,3.0797,5.56E+16
,,3.0797,7.27E+15
,,3.0797,2.67E+17
,,3.0797,2.62E+17
,,3.0797,8.72E+16
,,3.0797,4.77E+15
,,3.0797,9.25E+14
,,3.0797,6.16E+14
,,3.0797,2.18E+15
,,3.0797,1.44E+15
,,3.0797,3.25E+15
,,3.0797,1.09E+16
,,3.0797,2.59E+17
,,3.0797,2.65E+16
,,3.0797,7.43E+16
,,3.0797,6.15E+16
,,3.0797,9.85E+16
,,3.0797,2.52E+17
,,3.0797,1.12E+17
,,3.0797,2.37E+17
,,3.0797,2.53E+17
,,3.0797,1.26E+17
,,3.0797,2.30E+17
,,3.0797,2.07E+17
,,3.0797,2.16E+17
,,3.0797,2.46E+17
,,3.0797,1.75E+17
,,3.0797,1.64E+17
,,3.0797,2.23E+17
,,3.0797,1.51E+17
,,3.0797,1.39E+17
,,3.0797,2.39E+17
,,3.0797,1.97E+17
,,3.0797,2.43E+17
,,3.0797,1.87E+17
,,3.0797,4.84E+16
,,3.0797,2.46E+17
,,3.0797,1.70E+16
,,3.0797,2.39E+17
,,3.0797,3.69E+16
,,3.0797,2.31E+17
,,3.0797,7.13E+16
,,3.0797,5.16E+16
,,3.0797,6.10E+16
,,3.0797,6.51E+15
,,3.0797,4.14E+15
,,3.0797,8.63E+14
,,3.0797,5.93E+14
,,3.0797,1.94E+15
,,3.0797,1.30E+15
,,3.0797,2.85E+15
,,3.0797,9.76E+15
,,3.0797,4.11E+16
,,3.0797,2.42E+16
,,3.0797,7.74E+16
,,3.0797,2.13E+17
,,3.0797,2.11E+17
,,3.0797,2.07E+17
,,3.0797,2.07E+17
,,3.0797,2.07E+17
,,3.0797,2.00E+17
,,3.0797,1.95E+17
,,3.0797,1.41E+16
,,3.0797,7.98E+16
,,3.0797,4.63E+16
,,3.0797,8.88E+16
,,3.0797,5.50E+16
,,3.0797,9.87E+16
,,3.0797,1.37E+17
,,3.0797,3.86E+16
,,3.0797,1.18E+17
,,3.0797,3.02E+16
,,3.0797,1.75E+17
,,3.0797,1.58E+17
,,3.0797,1.78E+17
,,3.0797,1.83E+17
,,3.0797,1.51E+17
,,3.0797,1.26E+17
,,3.0797,1.69E+17
,,3.0797,1.08E+17
,,3.0797,1.43E+17
,,3.0797,1.87E+17
,,3.0797,1.62E+17
,,3.0797,1.79E+17
,,3.0797,6.14E+16
,,3.0797,5.46E+15
,,3.0797,1.74E+17
,,3.0797,3.47E+15
,,3.0797,7.94E+14
,,3.0797,5.68E+14
,,3.0797,1.67E+15
,,3.0797,1.16E+15
,,3.0797,2.42E+15
,,3.0797,1.68E+17
,,3.0797,8.43E+15
,,3.0797,1.98E+16
,,3.0797,1.63E+17
,,3.0797,6.29E+16
,,3.0797,6.62E+16
,,3.0797,1.44E+17
,,3.0797,1.48E+17
,,3.0797,2.24E+16
,,3.0797,2.72E+16
,,3.0797,6.97E+16
,,3.0797,1.42E+17
,,3.0797,1.26E+16
,,3.0797,1.38E+17
,,3.0797,1.40E+17
,,3.0797,4.43E+16
,,3.0797,3.13E+16
,,3.0797,1.37E+17
,,3.0797,9.96E+16
,,3.0797,1.34E+17
,,3.0797,1.30E+17
,,3.0797,7.30E+16
,,3.0797,1.18E+17
,,3.0797,1.33E+17
,,3.0797,7.92E+16
,,3.0797,1.21E+17
,,3.0797,8.56E+16
,,3.0797,1.23E+17
,,3.0797,3.48E+16
,,3.0797,1.25E+17
,,3.0797,1.03E+17
,,3.0797,9.11E+16
,,3.0797,1.07E+17
,,3.0797,1.11E+17
,,3.0797,4.69E+16
,,3.0797,1.24E+17
,,3.0797,4.48E+15
,,3.0797,2.79E+15
,,3.0797,7.19E+14
,,3.0797,5.39E+14
,,3.0797,1.40E+15
,,3.0797,1.00E+15
,,3.0797,1.98E+15
,,3.0797,1.14E+17
,,3.0797,1.51E+16
,,3.0797,7.36E+15
,,3.0797,4.61E+16
,,3.0797,1.01E+17
,,3.0797,4.63E+16
,,3.0797,5.49E+16
,,3.0797,1.72E+16
,,3.0797,4.96E+16
,,3.0797,9.29E+16
,,3.0797,9.11E+16
,,3.0797,9.11E+16
,,3.0797,8.82E+16
,,3.0797,9.12E+16
,,3.0797,1.90E+16
,,3.0797,8.64E+16
,,3.0797,5.62E+16
,,3.0797,8.07E+16
,,3.0797,8.24E+16
,,3.0797,6.42E+16
,,3.0797,6.79E+16
,,3.0797,8.93E+16
,,3.0797,7.73E+16
,,3.0797,8.36E+16
,,3.0797,5.97E+16
,,3.0797,7.10E+16
,,3.0797,7.41E+16
,,3.0797,2.99E+16
,,3.0797,1.01E+16
,,3.0797,8.68E+16
,,3.0797,8.53E+16
,,3.0797,2.48E+16
,,3.0797,8.47E+16
,,3.0797,4.19E+15
,,3.0797,3.08E+16
,,3.0797,1.89E+16
,,3.0797,7.03E+16
,,3.0797,3.07E+16
,,3.0797,1.23E+16
,,3.0797,6.50E+16
,,3.0797,3.41E+16
,,3.0797,1.33E+16
,,3.0797,5.87E+16
,,3.0797,3.65E+16
,,3.0797,5.90E+16
,,3.0797,3.00E+16
,,3.0797,5.47E+16
,,3.0797,4.46E+16
,,3.0797,5.55E+16
,,3.0797,5.65E+16
,,3.0797,3.87E+16
,,3.0797,4.66E+16
,,3.0797,4.88E+16
,,3.0797,4.14E+16
,,3.0797,5.06E+16
,,3.0797,5.22E+16
,,3.0797,5.76E+16
,,3.0797,5.77E+16
,,3.0797,2.16E+15
,,3.0797,6.43E+14
,,3.0797,5.07E+14
,,3.0797,1.15E+15
,,3.0797,8.51E+14
,,3.0797,1.57E+15
,,3.0797,5.65E+16
,,3.0797,5.62E+16
,,3.0797,5.56E+16
,,3.0797,5.57E+16
,,3.0797,5.82E+15
,,3.0797,5.25E+16
,,3.0797,5.24E+16
,,3.0797,1.79E+16
,,3.0797,8.96E+15
,,3.0797,1.13E+16
,,3.0797,1.41E+16
,,3.0797,1.91E+16
,,3.0797,2.19E+16
,,3.0797,3.93E+16
,,3.0797,3.90E+16
,,3.0797,2.38E+16
,,3.0797,3.84E+16
,,3.0797,2.93E+16
,,3.0797,3.08E+16
,,3.0797,3.67E+16
,,3.0797,3.22E+16
,,3.0797,2.55E+16
,,3.0797,1.96E+16
,,3.0797,2.73E+16
,,3.0797,3.35E+16
,,3.0797,3.56E+16
,,3.0797,3.87E+16
,,3.0797,3.72E+16
,,3.0797,3.87E+16
,,3.0797,3.43E+16
,,3.0797,3.81E+16
,,3.0797,3.77E+16
,,3.0797,3.79E+16
,,3.0797,3.73E+16
,,3.0797,3.73E+16
,,3.0797,3.62E+16
,,3.0797,3.45E+16
,,3.0797,6.90E+15
,,3.0797,2.62E+16
,,3.0797,2.56E+16
,,3.0797,2.57E+16
,,3.0797,2.53E+16
,,3.0797,1.04E+16
,,3.0797,2.50E+16
,,3.0797,2.59E+16
,,3.0797,2.46E+16
,,3.0797,2.42E+16
,,3.0797,1.18E+16
,,3.0797,2.36E+16
,,3.0797,2.30E+16
,,3.0797,2.22E+16
,,3.0797,2.60E+16
,,3.0797,2.14E+16
,,3.0797,2.04E+16
,,3.0797,1.31E+16
,,3.0797,1.93E+16
,,3.0797,1.82E+16
,,3.0797,1.44E+16
,,3.0797,1.70E+16
,,3.0797,1.57E+16
,,3.0797,2.54E+16
,,3.0797,2.49E+16
,,3.0797,2.38E+16
,,3.0797,2.42E+16
,,3.0797,8.90E+15
,,3.0797,7.16E+15
,,3.0797,2.94E+15
,,3.0797,7.52E+15
,,3.0797,5.27E+15
,,3.0797,1.67E+16
,,3.0797,1.64E+16
,,3.0797,1.64E+16
,,3.0797,1.62E+16
,,3.0797,6.83E+15
,,3.0797,1.60E+16
,,3.0797,1.65E+16
,,3.0797,1.58E+16
,,3.0797,1.55E+16
,,3.0797,7.67E+15
,,3.0797,1.51E+16
,,3.0797,1.47E+16
,,3.0797,1.42E+16
,,3.0797,1.66E+16
,,3.0797,1.37E+16
,,3.0797,1.31E+16
,,3.0797,8.54E+15
,,3.0797,1.24E+16
,,3.0797,1.17E+16
,,3.0797,9.35E+15
,,3.0797,1.10E+16
,,3.0797,1.02E+16
,,3.0797,1.62E+16
,,3.0797,1.59E+16
,,3.0797,3.87E+15
,,3.0797,1.52E+16
,,3.0797,1.55E+16
,,3.0797,4.55E+15
,,3.0797,9.92E+15
,,3.0797,9.75E+15
,,3.0797,9.78E+15
,,3.0797,9.63E+15
,,3.0797,4.32E+15
,,3.0797,9.54E+15
,,3.0797,9.83E+15
,,3.0797,9.41E+15
,,3.0797,9.25E+15
,,3.0797,4.75E+15
,,3.0797,9.04E+15
,,3.0797,8.82E+15
,,3.0797,8.54E+15
,,3.0797,9.85E+15
,,3.0797,8.25E+15
,,3.0797,7.90E+15
,,3.0797,5.27E+15
,,3.0797,7.51E+15
,,3.0797,7.11E+15
,,3.0797,5.74E+15
,,3.0797,6.68E+15
,,3.0797,6.22E+15
,,3.0797,9.62E+15
,,3.0797,9.41E+15
,,3.0797,9.03E+15
,,3.0797,9.17E+15
,,3.0797,2.70E+15
,,3.0797,1.68E+15
,,3.0797,5.21E+15
,,3.0797,5.14E+15
,,3.0797,5.15E+15
,,3.0797,5.09E+15
,,3.0797,2.52E+15
,,3.0797,5.05E+15
,,3.0797,5.17E+15
,,3.0797,4.99E+15
,,3.0797,4.92E+15
,,3.0797,2.75E+15
,,3.0797,4.82E+15
,,3.0797,4.72E+15
,,3.0797,4.59E+15
,,3.0797,5.17E+15
,,3.0797,4.45E+15
,,3.0797,4.29E+15
,,3.0797,3.01E+15
,,3.0797,4.10E+15
,,3.0797,3.91E+15
,,3.0797,3.24E+15
,,3.0797,3.70E+15
,,3.0797,3.47E+15
,,3.0797,5.05E+15
,,3.0797,4.93E+15
,,3.0797,4.75E+15
,,3.0797,4.81E+15
,,3.0797,1.34E+15
,,3.0797,2.03E+15
,,3.0797,2.03E+15
,,3.0797,2.03E+15
,,3.0797,2.02E+15
,,3.0797,1.31E+15
,,3.0797,2.02E+15
,,3.0797,2.03E+15
,,3.0797,2.01E+15
,,3.0797,1.99E+15
,,3.0797,1.38E+15
,,3.0797,1.97E+15
,,3.0797,1.95E+15
,,3.0797,1.92E+15
,,3.0797,2.02E+15
,,3.0797,1.88E+15
,,3.0797,1.84E+15
,,3.0797,1.47E+15
,,3.0797,1.79E+15
,,3.0797,1.74E+15
,,3.0797,1.54E+15
,,3.0797,1.68E+15
,,3.0797,1.61E+15
,,3.0797,1.98E+15
,,3.0797,1.95E+15
,,3.0797,1.92E+15
,,3.0797,1.90E+15
,,3.0797,6.22E+15
,,3.0797,1.61E+15
,,3.0797,1.21E+15
,,3.0797,9.16E+14
,,3.0797,7.13E+14
,,3.0797,5.69E+14
,,3.0797,6.23E+14
,,3.0797,5.95E+14
,,3.0797,4.72E+14
,,3.0797,6.66E+14
,,3.0797,6.50E+14
,,3.0797,6.80E+14
,,3.0797,6.90E+14
,,3.0797,6.98E+14
,,3.0797,7.05E+14
,,3.0797,7.10E+14
,,3.0797,7.13E+14
,,3.0797,7.15E+14
,,3.0797,7.16E+14
,,3.0797,7.16E+14
,,3.0797,7.14E+14
,,3.0797,7.12E+14
,,3.0797,7.10E+14
,,3.0797,7.06E+14
,,3.0797,7.02E+14
,,3.0797,6.98E+14
,,3.0797,6.94E+14
,,3.0797,6.90E+14
,,3.0797,6.86E+14
,,3.0797,6.82E+14
,,3.0797,6.79E+14
,,3.0797,6.76E+14
,,3.0797,6.73E+14
,,3.0797,6.71E+14
,,3.0797,6.70E+14
,,3.0797,6.69E+14
,,3.0931,8.61E+14
,,3.0931,1.02E+15
,,3.0931,7.08E+14
,,3.0931,1.18E+15
,,3.0931,5.62E+14
,,3.0931,4.32E+14
,,3.0931,3.12E+14
,,3.0931,2.28E+14
,,3.0931,5.59E+13
,,3.0931,1.35E+15
,,3.0931,6.39E+14
,,3.0931,1.52E+15
,,3.0931,1.68E+15
,,3.0931,1.84E+15
,,3.0931,1.98E+15
,,3.0931,2.11E+15
,,3.0931,2.23E+15
,,3.0931,2.33E+15
,,3.0931,2.42E+15
,,3.0931,2.49E+15
,,3.0931,2.55E+15
,,3.0931,2.59E+15
,,3.0931,2.61E+15
,,3.0931,2.62E+15
,,3.0931,2.62E+15
,,3.0931,2.61E+15
,,3.0931,2.59E+15
,,3.0931,2.59E+15
,,3.0931,2.58E+15
,,3.0931,2.54E+15
